Latitud,Longitud,Codigo de estacion,Nombre de estacion,Tipo de archivo,Achivo fisico y localizable,Variable,Medicion,Año con datos digitales,Formato de archivo,Contador de archivos digitales,Cantidad de datos por archivo,Datos obtenidos,Año con nombre ,Meses en tablas (csv o excel),Inventario fisico (localizacion),,
,,97001,Calovebora,Hoja de campo,2018,Lluvia,Discreta,2018,PDF,7,14,98,2018,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2019,Lluvia,Discreta,2019,PDF,16,14,224,2019,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2020,Lluvia,Discreta,2020,PDF,5,14,70,2020,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2021,Lluvia,Discreta,2021,PDF,11,14,154,2021,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2022,Lluvia,Discreta,2022,PDF,32,14,448,2022,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2023,Lluvia,Discreta,2023,PDF,19,14,266,2023,Pendiente,,,
,,97001,Calovebora,Hoja de campo,2024,Lluvia,Discreta,2024,PDF,42,14,588,2024,Pendiente,,,
,,97001,Calovebora,Pluviograma,2011,Lluvia,Continua,2011,JPG,201,24,4824,2011,Pendiente,Caja 2,,
,,97001,Calovebora,Pluviograma,2012,Lluvia,Continua,2012,JPG,127,24,3048,2012,Pendiente,Caja 2,,
,,97001,Calovebora,Pluviograma,2013,Lluvia,Continua,2013,JPG,283,24,6792,2013,Pendiente,Caja 2,,
,,97001,Calovebora,Pluviograma,2014,Lluvia,Continua,2014,JPG,363,24,8712,2014,Pendiente,Caja 2,,
,,97001,Calovebora,Pluviograma,2015,Lluvia,Continua,2015,JPG,129,24,3096,2015,Pendiente,Caja 2,,
,,97001,Calovebora,Pluviograma,2017,Lluvia,Continua,2017,JPG,91,24,2184,2017,Pendiente,Caja 2,,
,,97001,Calovebora,Pluviograma,2021,Lluvia,Continua,2021,JPG,61,24,1464,2021,Pendiente,Caja 2,,
,,97001,Calovebora,Heliograma,2013,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
,,97001,Calovebora,Heliograma,2014,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
,,97001,Calovebora,Heliograma,2015,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
,,97001,Calovebora,Heliograma,2018,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
,,97001,Calovebora,Heliograma,2020,Horas de insolacion,Continua,,,,,,,Pendiente,Caja 8,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2014,Lluvia,Discreta,2014,PDF,35,7,245,2014,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2015,Lluvia,Discreta,2015,PDF,35,7,245,2015,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2016,Lluvia,Discreta,2016,PDF,29,7,203,2016,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,24,7,168,2017,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,32,7,224,2018,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,36,7,252,2019,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2020,Lluvia,Discreta,2020,PDF,15,7,105,2020,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,32,7,224,2021,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,34,7,238,2022,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,30,7,210,2023,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Libreta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,14,7,98,2024,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2012,Lluvia,Discreta,2012,PDF,1,7,7,2012,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2013,Lluvia,Discreta,2013,PDF,53,7,371,2013,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2014,Lluvia,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2015,Lluvia,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2016,Lluvia,Discreta,2016,PDF,50,7,350,2016,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,13,7,91,2017,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,52,7,364,2018,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,55,7,385,2019,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2020,Lluvia,Discreta,2020,PDF,54,7,378,2020,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,53,7,371,2021,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,4,7,28,2022,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,54,7,378,2023,Pendiente,,,
8.578831187,-81.2028819,97003,Guabal,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,55,7,385,2024,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2009,Lluvia,Discreta,2009,PDF,6,7,42,2009,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2010,Lluvia,Discreta,2010,PDF,12,7,84,2010,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2013,Lluvia,Discreta,2013,PDF,13,7,91,2013,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2014,Lluvia,Discreta,2014,PDF,36,7,252,2014,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2015,Lluvia,Discreta,2015,PDF,35,7,245,2015,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2016,Lluvia,Discreta,2016,PDF,25,7,175,2016,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2017,Lluvia,Discreta,2017,PDF,24,7,168,2017,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2018,Lluvia,Discreta,2018,PDF,24,7,168,2018,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2019,Lluvia,Discreta,2019,PDF,38,7,266,2019,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2020,Lluvia,Discreta,2020,PDF,28,7,196,2020,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2021,Lluvia,Discreta,2021,PDF,24,7,168,2021,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2022,Lluvia,Discreta,2022,PDF,28,7,196,2022,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,26,7,182,2023,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,20,7,140,2024,Pendiente,,,
8.684658489,-81.21927106,97004,Rio Luis,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,8,7,56,2025,Pendiente,,,
8.851316221,-82.54985266,102001,Cerro Punta,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,PDF,51,7,357,2023,Pendiente,,,
8.851316221,-82.54985266,102001,Cerro Punta,Tarjeta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,41,7,287,2024,Pendiente,,,
8.851316221,-82.54985266,102001,Cerro Punta,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,6,7,42,2025,Pendiente,,,
8.851316221,-82.54985266,102001,Cerro Punta,Tarjeta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.851316221,-82.54985266,102001,Cerro Punta,Tarjeta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.851316221,-82.54985266,102001,Cerro Punta,Tarjeta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.851316221,-82.54985266,102001,Cerro Punta,Libreta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.851316221,-82.54985266,102001,Cerro Punta,Libreta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.851316221,-82.54985266,102001,Cerro Punta,Libreta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.851316221,-82.54985266,102009,Bajo Grande,Pluviograma,2014,Lluvia,Continua,2014,JPG,1,24,24,2014,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Pluviograma,2018,Lluvia,Continua,2018,JPG,303,24,7272,2018,Pendiente,Caja 2,,
8.851316221,-82.54985266,102009,Bajo Grande,Pluviograma,2023,Lluvia,Continua,2023,JPG,104,24,2496,2023,Pendiente,Caja 2,,
8.851316221,-82.54985266,102009,Bajo Grande,Pluviograma,2024,Lluvia,Continua,2024,JPG,172,24,4128,2024,Pendiente,Caja 2,,
8.851316221,-82.54985266,102009,Bajo Grande,Pluviograma,2025,Lluvia,Continua,2025,JPG,78,24,1872,2025,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Pluviograma,2026,Lluvia,Continua,2026,JPG,26,1,26,2026,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2025,Horas de insolacion ,Continua,2025,JPG,11,12,132,2025,Pendiente,Caja 2,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2026,Horas de insolacion ,Continua,2026,PDF,2,12,24,2026,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2012,Temperatura del aire,Continua,2012,JPG,37,168,6216,2012,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2013,Temperatura del aire,Continua,2013,JPG,52,168,8736,2013,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2014,Temperatura del aire,Continua,2014,JPG,52,168,8736,2014,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2015,Temperatura del aire,Continua,2015,JPG,52,168,8736,2015,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2016,Temperatura del aire,Continua,2016,JPG,53,168,8904,2016,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2017,Temperatura del aire,Continua,2017,JPG,47,168,7896,2017,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2018,Temperatura del aire,Continua,2018,JPG,53,168,8904,2018,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2019,Temperatura del aire,Continua,2019,JPG,53,168,8904,2019,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2020,Temperatura del aire,Continua,2020,JPG,44,168,7392,2020,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2021,Temperatura del aire,Continua,2021,JPG,51,168,8568,2021,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2022,Temperatura del aire,Continua,2022,JPG,53,168,8904,2022,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2023,Temperatura del aire,Continua,2023,JPG,34,168,5712,2023,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2024,Temperatura del aire,Continua,2024,JPG,45,168,7560,2024,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2025,Temperatura del aire,Continua,2025,JPG,56,168,9408,2025,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2026,Temperatura del aire,Continua,2026,JPG,6,168,1008,2026,Incompleto,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2012,Humedad relativa,Continua,2012,JPG,37,168,6216,2012,Incompleto,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2013,Humedad relativa,Continua,2013,JPG,52,168,8736,2013,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2014,Humedad relativa,Continua,2014,JPG,52,168,8736,2014,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2015,Humedad relativa,Continua,2015,JPG,52,168,8736,2015,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2016,Humedad relativa,Continua,2016,JPG,53,168,8904,2016,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2017,Humedad relativa,Continua,2017,JPG,47,168,7896,2017,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2018,Humedad relativa,Continua,2018,JPG,53,168,8904,2018,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2019,Humedad relativa,Continua,2019,JPG,53,168,8904,2019,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2020,Humedad relativa,Continua,2020,JPG,44,168,7392,2020,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2021,Humedad relativa,Continua,2021,JPG,51,168,8568,2021,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2022,Humedad relativa,Continua,2022,JPG,53,168,8904,2022,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2023,Humedad relativa,Continua,2023,JPG,34,168,5712,2023,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2024,Humedad relativa,Continua,2024,JPG,45,168,7560,2024,Completo,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2025,Humedad relativa,Continua,2025,JPG,56,168,9408,2025,Incompleto,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Higrotermograma,2026,Humedad relativa,Continua,2026,JPG,6,168,1008,2026,Incompleto,DC_archivador293-03,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2014,Temperatura del aire,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2015,Temperatura del aire,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2016,Temperatura del aire,Discreta,2016,PDF,52,7,364,2016,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2017,Temperatura del aire,Discreta,2017,PDF,52,7,364,2017,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2022,Temperatura del aire,Discreta,2022,PDF,52,7,364,2022,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2023,Temperatura del aire,Discreta,2023,PDF,51,7,357,2023,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2024,Temperatura del aire,Discreta,2024,PDF,53,7,371,2024,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2025,Temperatura del aire,Discreta,2025,PDF,32,7,224,2025,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2026,Temperatura del aire,Discreta,2026,PDF,10,7,70,2026,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2014,Lluvia,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2015,Lluvia,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2016,Lluvia,Discreta,2016,PDF,52,7,364,2016,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2017,Lluvia,Discreta,2017,PDF,52,7,364,2017,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2022,Lluvia,Discreta,2022,PDF,52,7,364,2022,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2023,Lluvia,Discreta,2023,PDF,51,7,357,2023,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2024,Lluvia,Discreta,2024,PDF,53,7,371,2024,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2025,Lluvia,Discreta,2025,PDF,32,7,224,2025,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2026,Lluvia,Discreta,2026,PDF,10,7,70,2026,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2014,Evaporación del agua en superficie libre ,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2015,Evaporación del agua en superficie libre ,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2016,Evaporación del agua en superficie libre ,Discreta,2016,PDF,52,7,364,2016,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2017,Evaporación del agua en superficie libre ,Discreta,2017,PDF,52,7,364,2017,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2022,Evaporación del agua en superficie libre ,Discreta,2022,PDF,52,7,364,2022,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2023,Evaporación del agua en superficie libre ,Discreta,2023,PDF,51,7,357,2023,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2024,Evaporación del agua en superficie libre ,Discreta,2024,PDF,53,7,371,2024,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2025,Evaporación del agua en superficie libre ,Discreta,2025,PDF,32,7,224,2025,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2026,Evaporación del agua en superficie libre ,Discreta,2026,PDF,10,7,70,2026,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2014,Velocidad del viento,Discreta,2014,PDF,52,7,364,2014,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2015,Velocidad del viento,Discreta,2015,PDF,52,7,364,2015,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2016,Velocidad del viento,Discreta,2016,PDF,52,7,364,2016,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2017,Velocidad del viento,Discreta,2017,PDF,52,7,364,2017,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2022,Velocidad del viento,Discreta,2022,PDF,52,7,364,2022,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2023,Velocidad del viento,Discreta,2023,PDF,51,7,357,2023,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2024,Velocidad del viento,Discreta,2024,PDF,53,7,371,2024,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2025,Velocidad del viento,Discreta,2025,PDF,32,7,224,2025,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Hoja de campo,2026,Velocidad del viento,Discreta,2026,PDF,10,7,70,2026,Pendiente,,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2006,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 6,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2014,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 7,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2015,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 7,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2016,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 8,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2017,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 8,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2020,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 8,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2021,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 8,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2024,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 7,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2024,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 8,,
8.851316221,-82.54985266,102009,Bajo Grande,Heliograma,2025,Horas de insolacion ,Continua,,,,,,,Pendiente,Caja 8,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2006,Lluvia,Discreta,,,,,,,Pendiente,Caja 15 ,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2007,Lluvia,Discreta,,,,,,,Pendiente,Caja 15 ,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2015,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2018,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2006,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2007,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2015,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2018,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2024,Lluvia,Discreta,2024,PDF,28,7,196,2024,Pendiente,,,
8.752433102,-82.91097091,102014,Cañas Gordas,Libreta pluviometrica ,2025,Lluvia,Discreta,2025,JPG,11,7,77,2025,Pendiente,,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2023,Lluvia,Discreta,2023,JPG,24,7,168,2023,Pendiente,,,
8.752433102,-82.91097091,102014,Cañas Gordas,Tarjeta pluviometrica ,2025,Lluvia,Discreta,2025,PDF,30,7,210,2025,Pendiente,,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2006,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2007,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2008,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2014,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2015,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2016,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2017,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2019,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2020,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2021,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Libreta pluviometrica ,2022,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2006,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2007,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2008,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
8.636606337,-82.82874712,102015,Breñon,Tarjeta pluviometrica ,2010,Lluvia,Discreta,,,,,,,Pendiente,Caja 15,,
